id,confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,deadIncr,suspectedCount,suspectedCountIncr,,,,
23170,1,1,0,0,1,1,20200128,0,0,0,0,,,,
23171,1,0,0,0,1,0,20200129,0,0,0,0,,,,
23172,1,0,0,0,1,0,20200130,0,0,0,0,,,,
23173,1,0,0,0,1,0,20200131,0,0,0,0,,,,
23174,1,0,0,0,1,0,20200201,0,0,0,0,,,,
23175,1,0,0,0,1,0,20200202,0,0,0,0,,,,
23176,1,0,0,0,1,0,20200203,0,0,0,0,,,,
23177,1,0,0,0,1,0,20200204,0,0,0,0,,,,
23178,1,0,0,0,1,0,20200205,0,0,0,0,,,,
23179,1,0,0,0,1,0,20200206,0,0,0,0,,,,
23180,1,0,0,0,1,0,20200207,0,0,0,0,,,,
23181,1,0,0,0,1,0,20200208,0,0,0,0,,,,
23182,1,0,0,0,1,0,20200209,0,0,0,0,,,,
23183,1,0,0,0,1,0,20200210,0,0,0,0,,,,
23184,1,0,0,0,1,0,20200211,0,0,0,0,,,,
23185,1,0,0,0,1,0,20200212,0,0,0,0,,,,
23186,1,0,0,0,1,0,20200213,0,0,0,0,,,,
23187,1,0,0,0,1,0,20200214,0,0,0,0,,,,
23188,1,0,0,0,1,0,20200215,0,0,0,0,,,,
23189,1,0,0,0,1,0,20200216,0,0,0,0,,,,
23190,1,0,0,0,1,0,20200217,0,0,0,0,,,,
23191,1,0,0,0,1,0,20200218,0,0,0,0,,,,
23192,1,0,0,0,1,0,20200219,0,0,0,0,,,,
23193,1,0,0,0,1,0,20200220,0,0,0,0,,,,
23194,1,0,0,0,1,0,20200221,0,0,0,0,,,,
23195,1,0,0,0,1,0,20200222,0,0,0,0,,,,
23196,1,0,0,0,1,0,20200223,0,0,0,0,,,,
23197,1,0,0,0,1,0,20200224,0,0,0,0,,,,
23198,1,0,0,0,1,0,20200225,0,0,0,0,,,,
23199,1,0,0,0,1,0,20200226,0,0,0,0,,,,
23200,1,0,0,0,1,0,20200227,0,0,0,0,,,,
23201,1,0,0,0,1,0,20200228,0,0,0,0,,,,
23202,1,0,0,0,1,0,20200229,0,0,0,0,,,,
23203,1,0,0,0,1,0,20200301,0,0,0,0,,,,
23204,1,0,0,0,1,0,20200302,0,0,0,0,,,,
23205,1,0,0,0,1,0,20200303,0,0,0,0,,,,
23206,1,0,0,0,1,0,20200304,0,0,0,0,,,,
23207,1,0,0,0,1,0,20200305,0,0,0,0,,,,
23208,1,0,0,0,1,0,20200306,0,0,0,0,,,,
23209,1,0,0,0,1,0,20200307,0,0,0,0,,,,
23210,2,1,0,0,2,1,20200308,0,0,0,0,,,,
23211,2,0,0,0,2,0,20200309,0,0,0,0,,,,
23212,2,0,0,0,2,0,20200310,0,0,0,0,,,,
23213,3,1,0,0,3,1,20200311,0,0,0,0,,,,
23214,3,0,0,0,3,0,20200312,0,0,0,0,,,,
23215,5,2,0,0,5,2,20200313,0,0,0,0,,,,
23216,7,2,0,0,7,2,20200314,0,0,0,0,,,,
23217,7,0,1,1,6,-1,20200315,0,0,0,0,,,,
23218,12,5,1,0,11,5,20200316,0,0,0,0,,,,
23219,24,12,1,0,23,12,20200317,0,0,0,0,,,,
23220,24,0,1,0,23,0,20200318,0,0,0,0,,,,
23221,35,11,1,0,34,11,20200319,0,0,0,0,,,,
23222,47,12,1,0,46,12,20200320,0,0,0,0,,,,
23223,51,4,1,0,50,4,20200321,0,0,0,0,,,,
23224,95,44,2,1,93,43,20200322,0,0,0,0,,,,
23225,84,-11,2,0,82,-11,20200323,0,0,0,0,,,,
23226,87,3,2,0,85,3,20200324,0,0,0,0,,,,
23227,96,9,2,0,94,9,20200325,0,0,0,0,,,,
23228,96,0,2,0,94,0,20200326,0,0,0,0,,,,
23229,98,2,2,0,96,2,20200327,0,0,0,0,,,,
23230,104,6,2,0,102,6,20200328,0,0,0,0,,,,
23231,103,-1,21,19,82,-20,20200329,0,0,0,0,,,,
23232,103,0,21,0,82,0,20200330,0,0,0,0,,,,
23233,107,4,21,0,86,4,20200331,0,0,0,0,,,,
23234,109,2,21,0,88,2,20200401,0,0,0,0,,,,
23235,110,1,34,13,76,-12,20200402,0,0,0,0,,,,
23236,110,0,34,0,76,0,20200403,0,0,0,0,,,,
23237,114,4,34,0,80,4,20200404,0,0,0,0,,,,
23238,114,0,50,16,64,-16,20200405,0,0,0,0,,,,
23239,114,0,50,0,64,0,20200406,0,0,0,0,,,,
23240,115,1,50,0,65,1,20200407,0,0,0,0,,,,
23241,115,0,50,0,65,0,20200408,0,0,0,0,,,,
23242,117,2,50,0,67,2,20200409,0,0,0,0,,,,
23243,118,1,50,0,68,1,20200410,0,0,0,0,,,,
23244,120,2,50,0,70,2,20200411,0,0,0,0,,,,
23245,122,2,50,0,72,2,20200412,0,0,0,0,,,,
23246,122,0,50,0,72,0,20200413,0,0,0,0,,,,
23247,122,0,50,0,72,0,20200414,0,0,0,0,,,,
23248,122,0,50,0,72,0,20200415,0,0,0,0,,,,
23249,122,0,50,0,72,0,20200416,0,0,0,0,,,,
23250,122,0,50,0,72,0,20200417,0,0,0,0,,,,
23251,122,0,50,0,72,0,20200418,0,0,0,0,,,,
23252,122,0,50,0,72,0,20200419,0,0,0,0,,,,
23253,122,0,50,0,72,0,20200420,0,0,0,0,,,,
23254,122,0,50,0,72,0,20200421,0,0,0,0,,,,
23255,122,0,50,0,72,0,20200422,0,0,0,0,,,,
23256,122,0,50,0,72,0,20200423,0,0,0,0,,,,
23257,122,0,50,0,72,0,20200424,0,0,0,0,,,,
23258,122,0,50,0,72,0,20200425,0,0,0,0,,,,
23259,122,0,50,0,72,0,20200426,0,0,0,0,,,,
23260,122,0,50,0,72,0,20200427,0,0,0,0,,,,
23261,122,0,50,0,72,0,20200428,0,0,0,0,,,,
23262,122,0,50,0,72,0,20200429,0,0,0,0,,,,
23263,122,0,50,0,72,0,20200430,0,0,0,0,,,,
23264,122,0,50,0,72,0,20200501,0,0,0,0,,,,
23265,122,0,50,0,72,0,20200502,0,0,0,0,,,,
23266,122,0,50,0,72,0,20200503,0,0,0,0,,,,
23267,122,0,50,0,72,0,20200504,0,0,0,0,,,,
23268,122,0,50,0,72,0,20200505,0,0,0,0,,,,
23269,122,0,50,0,72,0,20200506,0,0,0,0,,,,
23270,122,0,50,0,72,0,20200507,0,0,0,0,,,,
23271,122,0,50,0,72,0,20200508,0,0,0,0,,,,
23272,122,0,50,0,72,0,20200509,0,0,0,0,,,,
23273,122,0,50,0,72,0,20200510,0,0,0,0,,,,
23274,122,0,50,0,72,0,20200511,0,0,0,0,,,,
23275,122,0,50,0,72,0,20200512,0,0,0,0,,,,
23276,122,0,50,0,72,0,20200513,0,0,0,0,,,,
23277,122,0,50,0,72,0,20200514,0,0,0,0,,,,
23278,122,0,50,0,72,0,20200515,0,0,0,0,,,,
23279,122,0,50,0,72,0,20200516,0,0,0,0,,,,
23280,122,0,50,0,72,0,20200517,0,0,0,0,,,,
23281,122,0,50,0,72,0,20200518,0,0,0,0,,,,
23282,122,0,50,0,72,0,20200519,0,0,0,0,,,,
23283,122,0,50,0,72,0,20200520,0,0,0,0,,,,
23284,122,0,122,72,0,-72,20200521,0,0,0,0,,,,
23285,123,1,122,0,1,1,20200522,0,0,0,0,,,,
23286,124,1,122,0,2,1,20200523,0,0,0,0,,,,
23287,124,0,122,0,2,0,20200524,0,0,0,0,,,,
23288,124,0,122,0,2,0,20200525,0,0,0,0,,,,
23289,124,0,122,0,2,0,20200526,0,0,0,0,,,,
23290,124,0,122,0,2,0,20200527,0,0,0,0,,,,
23291,124,0,122,0,2,0,20200528,0,0,0,0,,,,
23292,124,0,122,0,2,0,20200529,0,0,0,0,,,,
23293,125,1,122,0,3,1,20200530,0,0,0,0,,,,
23294,125,0,122,0,3,0,20200531,0,0,0,0,,,,
23295,125,0,122,0,3,0,20200601,0,0,0,0,,,,
23296,125,0,122,0,3,0,20200602,0,0,0,0,,,,
23297,125,0,122,0,3,0,20200603,0,0,0,0,,,,
23298,125,0,122,0,3,0,20200604,0,0,0,0,,,,
23299,125,0,122,0,3,0,20200605,0,0,0,0,,,,
23300,125,0,122,0,3,0,20200606,0,0,0,0,,,,
23301,126,1,122,0,4,1,20200607,0,0,0,0,,,,
23302,126,0,122,0,4,0,20200608,0,0,0,0,,,,
23303,126,0,122,0,4,0,20200609,0,0,0,0,,,,
23304,126,0,122,0,4,0,20200610,0,0,0,0,,,,
23305,126,0,122,0,4,0,20200611,0,0,0,0,,,,
23306,126,0,122,0,4,0,20200612,0,0,0,0,,,,
23307,126,0,122,0,4,0,20200613,0,0,0,0,,,,
23308,126,0,122,0,4,0,20200614,0,0,0,0,,,,
23309,128,2,122,0,6,2,20200615,0,0,0,0,,,,
23310,128,0,122,0,6,0,20200616,0,0,0,0,,,,
23311,128,0,122,0,6,0,20200617,0,0,0,0,,,,
23312,129,1,122,0,7,1,20200618,0,0,0,0,,,,
23313,129,0,122,0,7,0,20200619,0,0,0,0,,,,
23314,129,0,122,0,7,0,20200620,0,0,0,0,,,,
23315,129,0,122,0,7,0,20200621,0,0,0,0,,,,
23316,129,0,122,0,7,0,20200622,0,0,0,0,,,,
23317,129,0,122,0,7,0,20200623,0,0,0,0,,,,
23318,130,1,122,0,8,1,20200624,0,0,0,0,,,,
23319,130,0,122,0,8,0,20200625,0,0,0,0,,,,
23320,130,0,122,0,8,0,20200626,0,0,0,0,,,,
23321,139,9,122,0,17,9,20200627,0,0,0,0,,,,
23322,139,0,122,0,17,0,20200628,0,0,0,0,,,,
23323,141,2,122,0,19,2,20200629,0,0,0,0,,,,
23324,141,0,122,0,19,0,20200630,0,0,0,0,,,,
23325,141,0,122,0,19,0,20200701,0,0,0,0,,,,
23326,141,0,122,0,19,0,20200702,0,0,0,0,,,,
